utility,event_year,label,filename,listing,source_url,report_id,read_before
PG&E,2018,"Nov. 6-8, 2018 Pro-Active De-Energization Post Event Report",pge-psps-report-event--nov-6-8-2018.pdf,archive,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2019-and-earlier/pge-psps-report-event--nov-6-8-2018.pdf,pge__pge_psps_report_event_nov_6_8_2018,
PG&E,2018,"Oct. 13-17, 2018 Pro-Active De-Energization Post Event Report",pge-psps-report-letter-oct-13-17-2018.pdf,archive,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2019-and-earlier/pge-psps-report-letter-oct-13-17-2018.pdf,pge__pge_psps_report_letter_oct_13_17_2018,
PG&E,2019,"Oct. 26 and 29, 2019 Pro-Active De-Energization Post Event Report",pge-esrb8-report-for-oct-26-29-2019.pdf,archive,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2019-and-earlier/pge-esrb8-report-for-oct-26-29-2019.pdf,pge__pge_esrb8_report_for_oct_26_29_2019,
PG&E,2019,"Jun. 7-9, 2019 Pro-Active De-Energization Post Event Report",pge-psps-report-letter-june-7-9-2019.pdf,archive,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2019-and-earlier/pge-psps-report-letter-june-7-9-2019.pdf,pge__pge_psps_report_letter_june_7_9_2019,
PG&E,2019,"Nov. 20-21, 2019 Pro-Active De-Energization Post Event Report",pge-public-safety-power-shutoff-nov-2021-2019-report.pdf,archive,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2019-and-earlier/pge-public-safety-power-shutoff-nov-2021-2019-report.pdf,pge__pge_public_safety_power_shutoff_nov_2021_2019_report,
PG&E,2019,"Oct. 23-25, 2019 Pro-Active De-Energization Post Event Report",pge-public-safety-power-shutoff-oct-2325-2019-report.pdf,archive,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2019-and-earlier/pge-public-safety-power-shutoff-oct-2325-2019-report.pdf,pge__pge_public_safety_power_shutoff_oct_2325_2019_report,round2:r2_pge_2017_2019
PG&E,2019,"Oct. 5-6, 2019 Pro-Active De-Energization Post Event Report",pge-public-safety-power-shutoff-oct-56-2019-report.pdf,archive,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2019-and-earlier/pge-public-safety-power-shutoff-oct-56-2019-report.pdf,pge__pge_public_safety_power_shutoff_oct_56_2019_report,
PG&E,2019,"Oct. 9-12, 2019 Pro-Active De-Energization Post Event Repor",pge-public-safety-power-shutoff-oct-912-report.pdf,archive,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2019-and-earlier/pge-public-safety-power-shutoff-oct-912-report.pdf,pge__pge_public_safety_power_shutoff_oct_912_report,
PG&E,2019,"Sept. 25-27, 2019 Pro-Active De-Energization Post Event Report",public-safety-power-shutoff-sept-25-27-2019.pdf,archive,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2019-and-earlier/public-safety-power-shutoff-sept-25-27-2019.pdf,pge__public_safety_power_shutoff_sept_25_27_2019,
PG&E,2020,"Oct. 14-17, 2020: PSPS Post Event Report",pge-oct-14-17-2020-psps-post-event-report.pdf,archive,https://www.cpuc.ca.gov/-/media/cpuc-website/files/uploadedfiles/cpucwebsite/content/news_room/newsupdates/2020/pge-oct-14-17-2020-psps-post-event-report.pdf,pge__pge_oct_14_17_2020_psps_post_event_report,
PG&E,2020,"Oct. 21-23, 2020: PSPS Post Event Report",pge-oct-21-23-2020-psps-post-event-report.pdf,archive,https://www.cpuc.ca.gov/-/media/cpuc-website/files/uploadedfiles/cpucwebsite/content/news_room/newsupdates/2020/pge-oct-21-23-2020-psps-post-event-report.pdf,pge__pge_oct_21_23_2020_psps_post_event_report,pilot:pge_2020_10_21
PG&E,2020,"Oct. 25-28, 2020: PSPS Post Event Report",pge-oct-25-28-2020-psps-post-event-report.pdf,archive,https://www.cpuc.ca.gov/-/media/cpuc-website/files/uploadedfiles/cpucwebsite/content/news_room/newsupdates/2020/pge-oct-25-28-2020-psps-post-event-report.pdf,pge__pge_oct_25_28_2020_psps_post_event_report,round2:r2_pge_2020
PG&E,2020,"Sept. 27-29, 2020: PSPS Post Event Report",pge-sept-27-29-2020-psps-post-event-report.pdf,archive,https://www.cpuc.ca.gov/-/media/cpuc-website/files/uploadedfiles/cpuc_public_website/content/news_room/news_and_updates/pge-sept-27-29-2020-psps-post-event-report.pdf,pge__pge_sept_27_29_2020_psps_post_event_report,
PG&E,2020,"Sept. 7-10, 2020: PSPS Post Event Report",pge-sept-7-10-2020-psps-post-event-report.pdf,archive,https://www.cpuc.ca.gov/-/media/cpuc-website/files/uploadedfiles/cpucwebsite/content/news_room/newsupdates/2020/pge-sept-7-10-2020-psps-post-event-report.pdf,pge__pge_sept_7_10_2020_psps_post_event_report,
PG&E,2020,"Dec. 2-3, 2020: PSPS Post Event Report",psps-event-12-02-20-de-energization-report-final.pdf,archive,https://www.cpuc.ca.gov/-/media/cpuc-website/files/uploadedfiles/cpucwebsite/content/news_room/newsupdates/2020/psps-event-12-02-20-de-energization-report-final.pdf,pge__psps_event_12_02_20_de_energization_report_final,
PG&E,2020,"Dec. 7, 2020: PSPS Post Event Report",psps-event-12-07-20-de-energization-report.pdf,archive,https://www.cpuc.ca.gov/-/media/cpuc-website/files/uploadedfiles/cpucwebsite/content/news_room/newsupdates/2020/psps-event-12-07-20-de-energization-report.pdf,pge__psps_event_12_07_20_de_energization_report,
PG&E,2021,"Jan 19, 2021: PG&E Post Event Report",jan-19-2021-pge-post-event-report.pdf,archive,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2021/jan-19-2021-pge-post-event-report.pdf,pge__jan_19_2021_pge_post_event_report,
PG&E,2021,"Oct. 11, 2021: PG&E PSPS Post Event Report",pge-october-11-2021-psps-post-event-report.pdf,archive,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2021/pge-october-11-2021-psps-post-event-report.pdf,pge__pge_october_11_2021_psps_post_event_report,pilot:pge_2021_10_11
PG&E,2021,"Oct. 14-16, 2021: PG&E PSPS Post Event Report",pge-october-14-16-2021-psps-post-event-report.pdf,archive,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2021/pge-october-14-16-2021-psps-post-event-report.pdf,pge__pge_october_14_16_2021_psps_post_event_report,
PG&E,2021,"Sept 20-21, 2021: PG&E PSPS Post Event Report",pspsreportletter092021.pdf,archive,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2021/pspsreportletter092021.pdf,pge__pspsreportletter092021,round2:r2_pge_2021_2022
PG&E,2022,"October 22-24, 2022: PG&E PSPS Post Event Report",final-psps_10-22-22_weather_post-event_report_20221107.pdf,archive,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2022/final-psps_10-22-22_weather_post-event_report_20221107.pdf,pge__final_psps_10_22_22_weather_post_event_report_20221107,
PG&E,2023,"September 20, 2023: PG&E PSPS Post-Event Report",pge-post-event-report-9-20-2023.pdf,archive,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2023/pge-post-event-report-9-20-2023.pdf,pge__pge_post_event_report_9_20_2023,pilot:pge_2023_09_20
PG&E,2023,"September 30, 2023: PG&E PSPS Post-Event Report",pge-post-event-report-9302023-event.pdf,archive,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2023/pge-post-event-report-9302023-event.pdf,pge__pge_post_event_report_9302023_event,round1_opened
PG&E,2023,"August 30, 2023: PG&E PSPS Post-Event Report",pge-psps-report-8-30-2023-event.pdf,archive,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2023/pge-psps-report-8-30-2023-event.pdf,pge__pge_psps_report_8_30_2023_event,round1_opened
PG&E,2023,"December 15, 2023: PG&E PSPS Post-Event Report",r1812005coverpge12152023-psps-postevent-report01020224.pdf,archive,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2023/r1812005coverpge12152023-psps-postevent-report01020224.pdf,pge__r1812005coverpge12152023_psps_postevent_report01020224,round1_opened
PG&E,2024,"July 5, 2024: PG&E PSPS Post-Event Report",07-05-2024_psps_post-event_report_20240719.pdf,current,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2024/07-05-2024_psps_post-event_report_20240719.pdf,pge__07_05_2024_psps_post_event_report_20240719,
PG&E,2024,"October 17, 2024: PG&E PSPS Post-Event Report",10-17-2024-psps-post-event-report.pdf,current,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2024/10-17-2024-psps-post-event-report.pdf,pge__10_17_2024_psps_post_event_report,
PG&E,2024,"July 20, 2024: PG&E PSPS Post-Event Report",7-20-2024-psps-post-event-report-08-02-2024.pdf,current,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2024/7-20-2024-psps-post-event-report-08-02-2024.pdf,pge__7_20_2024_psps_post_event_report_08_02_2024,round2:r2_pge_2023_2024
PG&E,2024,"November 5, 2024: PG&E PSPS Post-Event Report",pge11052024pspsposteventreport.pdf,current,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2024/pge11052024pspsposteventreport.pdf,pge__pge11052024pspsposteventreport,
PG&E,2024,"July 2, 2024: PG&E PSPS Post-Event Report",pge_psps_post-event_report_20240702.pdf,current,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2024/pge_psps_post-event_report_20240702.pdf,pge__pge_psps_post_event_report_20240702,
PG&E,2024,"December 9, 2024: PG&E PSPS Post-Event Report",r1812005pge1292024-psps-postevent-report122324.pdf,current,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2024/r1812005pge1292024-psps-postevent-report122324.pdf,pge__r1812005pge1292024_psps_postevent_report122324,
PG&E,2024,"September 30, 2024: PG&E PSPS Post-Event Report",r1812005psps-event-93010152024.pdf,current,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2024/r1812005psps-event-93010152024.pdf,pge__r1812005psps_event_93010152024,
PG&E,2025,"June 19, 2025: PG&E PSPS Post-Event Report",r1812005--pge06192025-psps-post-event-report_072125.pdf,current,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2025/r1812005--pge06192025-psps-post-event-report_072125.pdf,pge__r1812005_pge06192025_psps_post_event_report_072125,
PG&E,2025,"January 13, 2025: PG&E PSPS Post-Event Report",r1812005pge1132025-psps-postevent-report01020224.pdf,current,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2025/r1812005pge1132025-psps-postevent-report01020224.pdf,pge__r1812005pge1132025_psps_postevent_report01020224,round2:r2_pge_2025_2026
PG&E,2025,"January 20, 2025: PG&E PSPS Post-Event Report",r1812005pge1202025-psps-postevent-report02042025.pdf,current,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2025/r1812005pge1202025-psps-postevent-report02042025.pdf,pge__r1812005pge1202025_psps_postevent_report02042025,pilot:pge_2025_01_20
PG&E,2025,"January 22, 2025: PG&E PSPS Post-Event Report",r1812005pge1222025-psps-postevent-report02072025.pdf,current,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2025/r1812005pge1222025-psps-postevent-report02072025.pdf,pge__r1812005pge1222025_psps_postevent_report02072025,
PG&E,2026,"May 17, 2026: PG&E PSPS Post-Event Report",r1812005pge51726-psps-postevent-reports1.pdf,current,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2026/r1812005pge51726-psps-postevent-reports1.pdf,pge__r1812005pge51726_psps_postevent_reports1,
PG&E,2026,"June 10, 2026: PG&E PSPS Post-Event Report",r1812005pge61026-psps-postevent-report62526.pdf,current,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2026/r1812005pge61026-psps-postevent-report62526.pdf,pge__r1812005pge61026_psps_postevent_report62526,
PG&E,2026,"July 15, 2026: PG&E PSPS Post-Event Report",r1812005pge71526-psps-postevent-report073026.pdf,current,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2026/r1812005pge71526-psps-postevent-report073026.pdf,pge__r1812005pge71526_psps_postevent_report073026,
SCE,2018,"Nov. 5-13, 2018 Potential Pro-Active De-Energization Report",sce-esrb-8-report-regarding-november-5-through-november-13-2018.pdf,archive,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2019-and-earlier/sce-esrb-8-report-regarding-november-5-through-november-13-2018.pdf,sce__sce_esrb_8_report_regarding_november_5_through_november_13_2018,
SCE,2018,"Oct. 12-16, 2018 Potential Pro-Active De-Energization Report",sce-esrb-8-report-regarding-october-12-through-october-16-2018.pdf,archive,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2019-and-earlier/sce-esrb-8-report-regarding-october-12-through-october-16-2018.pdf,sce__sce_esrb_8_report_regarding_october_12_through_october_16_2018,
SCE,2019,"Dec. 29, 2018 - Jan. 1, 2019 Pro-Active De-Energization Post Event Report",sce-esrb-8-report-dec-29-2018-jan1-2019.pdf,archive,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2019-and-earlier/sce-esrb-8-report-dec-29-2018-jan1-2019.pdf,sce__sce_esrb_8_report_dec_29_2018_jan1_2019,
SCE,2019,"Nov. 23-26, 2019 Proactive De-energization Post-Event Report",sce-nov-2326-2019-psps-postevent-report.pdf,archive,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2019/sce-nov-2326-2019-psps-postevent-report.pdf,sce__sce_nov_2326_2019_psps_postevent_report,
SCE,2019,"Oct. 21-26, 2019 Pro-Active De-Energization Post Event Report",sce-post-event-reporting-october-21-through-october-26-2019.pdf,archive,https://www.cpuc.ca.gov/-/media/cpuc-website/consumer-support/documents/psps/2019/sce/sce-post-event-reporting-october-21-through-october-26-2019.pdf,sce__sce_post_event_reporting_october_21_through_october_26_2019,
SCE,2019,"Sept. 4-8, 2019 Pro-Active De-Energization Post Event Report",sce-post-event-reporting-september-4-through-september-8-2019.pdf,archive,https://www.cpuc.ca.gov/-/media/cpuc-website/consumer-support/documents/psps/2019/sce/sce-post-event-reporting-september-4-through-september-8-2019.pdf,sce__sce_post_event_reporting_september_4_through_september_8_2019,
SCE,2019,"Jun. 28-Jul. 8, 2019 Potential Pro-Active De-Energization Report",sce-psps-post-event-report-june-28july8-2019-7222019.pdf,archive,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2019/sce-psps-post-event-report-june-28july8-2019-7222019.pdf,sce__sce_psps_post_event_report_june_28july8_2019_7222019,
SCE,2019,"Jun. 17-22, 2019 Potential Pro-Active De-Energization Report",sce-psps-post-event-reportjune-17-22-2019-752019.pdf,archive,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2019/sce-psps-post-event-reportjune-17-22-2019-752019.pdf,sce__sce_psps_post_event_reportjune_17_22_2019_752019,
SCE,2019,"Jul. 9-21, 2019 Potential Pro-Active De-Energization Report",sce-psps-postevent-report-july-921-2019-822019.pdf,archive,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2019/sce-psps-postevent-report-july-921-2019-822019.pdf,sce__sce_psps_postevent_report_july_921_2019_822019,
SCE,2019,"Nov. 15-17, 2019 Proactive De-Energization Post Event Report",sce-psps-postevent-report-nov-1517-2019-1222019.pdf,archive,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2019/sce-psps-postevent-report-nov-1517-2019-1222019.pdf,sce__sce_psps_postevent_report_nov_1517_2019_1222019,
SCE,2019,"Oct. 12-21, 2019 Pro-Active De-Energization Post Event Report",sce-psps-postevent-report-oct-1221-2019-1112019.pdf,archive,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2019/sce-psps-postevent-report-oct-1221-2019-1112019.pdf,sce__sce_psps_postevent_report_oct_1221_2019_1112019,
SCE,2019,"Sept. 21-Oct. 1, 2019: Pro-Active De-Energization Post Event Report",sce-psps-postevent-report-sept-21oct1-2019-10152019.pdf,archive,https://www.cpuc.ca.gov/-/media/cpuc-website/consumer-support/documents/psps/2019/sce/sce-psps-postevent-report-sept-21oct1-2019-10152019.pdf,sce__sce_psps_postevent_report_sept_21oct1_2019_10152019,
SCE,2019,"Aug. 12-17, 2019 Potential Pro-Active De-Energization Report",sce-psps-postevent-reportaug-1217-2019-8302019.pdf,archive,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2019/sce-psps-postevent-reportaug-1217-2019-8302019.pdf,sce__sce_psps_postevent_reportaug_1217_2019_8302019,
SCE,2019,"Aug. 3-10, 2019: Pro-Active De-Energization Post Event Report",sce-psps-postevent-reportaug-310-2019-8222019.pdf,archive,https://www.cpuc.ca.gov/-/media/cpuc-website/consumer-support/documents/psps/2019/sce/sce-psps-postevent-reportaug-310-2019-8222019.pdf,sce__sce_psps_postevent_reportaug_310_2019_8222019,round2:r2_sce_2017_2019
SCE,2019,"Jul. 22-28, 2019: Pro-Active De-Energization Post Event Report",sce-psps-postevent-reportjuly-2228-2019-892019.pdf,archive,https://www.cpuc.ca.gov/-/media/cpuc-website/consumer-support/documents/psps/2019/sce/sce-psps-postevent-reportjuly-2228-2019-892019.pdf,sce__sce_psps_postevent_reportjuly_2228_2019_892019,
SCE,2019,"Jul. 29-Aug. 2, 2019: Pro-Active De-Energization Post Event Report",sce-psps-postevent-reportjuly-29aug-2-2019-8162019.pdf,archive,https://www.cpuc.ca.gov/-/media/cpuc-website/consumer-support/documents/psps/2019/sce/sce-psps-postevent-reportjuly-29aug-2-2019-8162019.pdf,sce__sce_psps_postevent_reportjuly_29aug_2_2019_8162019,
SCE,2019,"Oct. 2-12, 2019 Pro-Active De-Energization Post Event Report",sce-psps-postevent-reportoct-212-2019-10252019.pdf,archive,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2019/sce-psps-postevent-reportoct-212-2019-10252019.pdf,sce__sce_psps_postevent_reportoct_212_2019_10252019,
SCE,2019,"Oct. 27-Nov. 4, 2019 Proactive De-Energization Post Event Report",sce-psps-postevent-reportoct-27nov-4-2019-11192019.pdf,archive,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2019/sce-psps-postevent-reportoct-27nov-4-2019-11192019.pdf,sce__sce_psps_postevent_reportoct_27nov_4_2019_11192019,
SCE,2019,"Sept. 9-19, 2019: Pro-Active De-Energization Post Event Report",sce-psps-postevent-reportsept-919-2019-1032019.pdf,archive,https://www.cpuc.ca.gov/-/media/cpuc-website/consumer-support/documents/psps/2019/sce/sce-psps-postevent-reportsept-919-2019-1032019.pdf,sce__sce_psps_postevent_reportsept_919_2019_1032019,
SCE,2020,"Nov. 29-Dec. 4, 2020: PSPS Post Event Report",2020-11-29-sce-psps-post-event-report-final.pdf,archive,https://www.cpuc.ca.gov/-/media/cpuc-website/files/uploadedfiles/cpucwebsite/content/news_room/newsupdates/2020/2020-11-29-sce-psps-post-event-report-final.pdf,sce__2020_11_29_sce_psps_post_event_report_final,
SCE,2020,"Nov. 14-18, 2020: PSPS Post Event Report",nov-14-18-2020-sce-psps-post-event-report.pdf,archive,https://www.cpuc.ca.gov/-/media/cpuc-website/files/uploadedfiles/cpucwebsite/content/news_room/newsupdates/2020/nov-14-18-2020-sce-psps-post-event-report.pdf,sce__nov_14_18_2020_sce_psps_post_event_report,
SCE,2020,"Nov. 24-28, 2020: PSPS Post Event Report",nov-24-28-2020-sce-psps-post-event-report.pdf,archive,https://www.cpuc.ca.gov/-/media/cpuc-website/files/uploadedfiles/cpucwebsite/content/news_room/newsupdates/2020/nov-24-28-2020-sce-psps-post-event-report.pdf,sce__nov_24_28_2020_sce_psps_post_event_report,
SCE,2020,"Nov. 3-7, 2020: PSPS Post Event Report",nov-3-7-2020-sce-psps-post-event-report.pdf,archive,https://www.cpuc.ca.gov/-/media/cpuc-website/files/uploadedfiles/cpucwebsite/content/news_room/newsupdates/2020/nov-3-7-2020-sce-psps-post-event-report.pdf,sce__nov_3_7_2020_sce_psps_post_event_report,
SCE,2020,"June 25-28, 2020: PSPS Post Event Report",sce-jun-25-28-2020-psps-post-event-report.pdf,archive,https://www.cpuc.ca.gov/-/media/cpuc-website/files/uploadedfiles/cpucwebsite/content/news_room/newsupdates/2020/sce-jun-25-28-2020-psps-post-event-report.pdf,sce__sce_jun_25_28_2020_psps_post_event_report,
SCE,2020,"May 27-30, 2020: PSPS Post Event Report",sce-may-27-30-2020-psps-post-event-report.pdf,archive,https://www.cpuc.ca.gov/-/media/cpuc-website/files/uploadedfiles/cpucwebsite/content/news_room/newsupdates/2020/sce-may-27-30-2020-psps-post-event-report.pdf,sce__sce_may_27_30_2020_psps_post_event_report,
SCE,2020,"Oct, 16, 2020: PSPS Post Event Report",sce-oct-16-2020-psps-post-event-report.pdf,archive,https://www.cpuc.ca.gov/-/media/cpuc-website/files/uploadedfiles/cpucwebsite/content/news_room/newsupdates/2020/sce-oct-16-2020-psps-post-event-report.pdf,sce__sce_oct_16_2020_psps_post_event_report,
SCE,2020,"Oct. 23-28, 2020: PSPS Post Event Report",sce-oct-23-28-2020-psps-post-event-report.pdf,archive,https://www.cpuc.ca.gov/-/media/cpuc-website/files/uploadedfiles/cpucwebsite/content/news_room/newsupdates/2020/sce-oct-23-28-2020-psps-post-event-report.pdf,sce__sce_oct_23_28_2020_psps_post_event_report,round2:r2_sce_2020
SCE,2020,"July 31-Aug. 4, 2020: PSPS Post Event Report",sce-psps-post-event-report-2020-july-31-to-august-4.pdf,archive,https://www.cpuc.ca.gov/-/media/cpuc-website/files/uploadedfiles/cpucwebsite/content/news_room/newsupdates/2020/sce-psps-post-event-report-2020-july-31-to-august-4.pdf,sce__sce_psps_post_event_report_2020_july_31_to_august_4,
SCE,2020,"Sept. 5-11, 2020: PSPS Post Event Report",sce-sept-5-11-2020-psps-post-event-report.pdf,archive,https://www.cpuc.ca.gov/-/media/cpuc-website/files/uploadedfiles/cpucwebsite/content/news_room/newsupdates/2020/sce-sept-5-11-2020-psps-post-event-report.pdf,sce__sce_sept_5_11_2020_psps_post_event_report,
SCE,2021,"June 14, 2021: SCE PSPS Post Event Report",2021614sce-post-event-report-final.pdf,archive,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/documents/2021614sce-post-event-report-final.pdf,sce__2021614sce_post_event_report_final,
SCE,2021,"Jan 12-21, 2021: SCE PSPS Post Event Report",jan-1221-2021-sce-psps-post-event-report.pdf,archive,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2021/jan-1221-2021-sce-psps-post-event-report.pdf,sce__jan_1221_2021_sce_psps_post_event_report,
SCE,2021,"Nov. 21, 2021: SCE PSPS Post Event Report",r1812005-sce-psps-postevent-report-for-112121.pdf,archive,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2021/r1812005-sce-psps-postevent-report-for-112121.pdf,sce__r1812005_sce_psps_postevent_report_for_112121,
SCE,2021,"Nov. 24, 2021: SCE PSPS Post Event Report",r1812005-sce-psps-postevent-report-for-112421.pdf,archive,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2021/r1812005-sce-psps-postevent-report-for-112421.pdf,sce__r1812005_sce_psps_postevent_report_for_112421,pilot:sce_2021_11_24
SCE,2021,"Oct. 22, 2021: SCE PSPS Post Event Report",r1812005sce-psps-postevent-report-for-102221.pdf,archive,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2021/r1812005sce-psps-postevent-report-for-102221.pdf,sce__r1812005sce_psps_postevent_report_for_102221,round2:r2_sce_2021_2022
SCE,2021,"Sept 30, 2021: SCE PSPS Post Event Report",r1812005sce-psps-postevent-report-for-93021.pdf,archive,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2021/r1812005sce-psps-postevent-report-for-93021.pdf,sce__r1812005sce_psps_postevent_report_for_93021,
SCE,2021,"April 12-13, 2021: SCE PSPS Post Event Report",sce-apr-1213-2021psps-post-event-report.pdf,archive,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2021/sce-apr-1213-2021psps-post-event-report.pdf,sce__sce_apr_1213_2021psps_post_event_report,
SCE,2021,"Oct. 11, 2021: SCE PSPS Post Event Report",sce-october-11-2021-psps-post-event-report.pdf,archive,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2021/sce-october-11-2021-psps-post-event-report.pdf,sce__sce_october_11_2021_psps_post_event_report,
SCE,2021,"Oct. 15, 2021: SCE PSPS Post Event Report",sce-october-15-2021-psps-post-event-report.pdf,archive,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2021/sce-october-15-2021-psps-post-event-report.pdf,sce__sce_october_15_2021_psps_post_event_report,
SCE,2021,"Oct. 16-18, 2021: SCE PSPS Post Event Report",sce-october-16-18-2021-psps-post-event-report.pdf,archive,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2021/sce-october-16-18-2021-psps-post-event-report.pdf,sce__sce_october_16_18_2021_psps_post_event_report,
SCE,2022,"October 22, 2022: SCE PSPS Post Event Report",r1812005-sce-psps-post-event-report-for-10-22-22-high-threat-event.pdf,archive,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2022/r1812005-sce-psps-post-event-report-for-10-22-22-high-threat-event.pdf,sce__r1812005_sce_psps_post_event_report_for_10_22_22_high_threat_event,
